leaves,x0,x1,x2,x3,bottom_permutation,top_permutation,permutation,orbits
27,0,0,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 2)(1 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27),"[[2, 0], [26, 23, 19, 22, 25, 27, 24, 21, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",9
27,0,1,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 24)(1 27)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25),"[[24, 21, 3, 6, 4, 1, 27, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",8
29,0,2,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 27)(1 29)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28),"[[27, 29, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",8
31,0,3,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 29)(1 31)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30),"[[29, 31, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27]]",9
33,0,4,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 31)(1 33)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32),"[[31, 33, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29]]",10
35,0,5,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 33)(1 35)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34),"[[33, 35, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31]]",11
37,0,6,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 35)(1 37)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36),"[[35, 37, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33]]",12
39,0,7,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 37)(1 39)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38),"[[37, 39, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",13
41,0,8,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 39)(1 41)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40),"[[39, 41, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37]]",14
27,1,0,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 24)(2 27)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25),"[[26, 23, 19, 22, 25, 27, 2, 0], [24, 21, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",9
29,1,1,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 27)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 29),"[[28, 25, 22, 19, 23, 26, 2, 0], [27, 29, 24, 21, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",9
31,1,2,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 29)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 31),"[[30, 27, 31, 29, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",8
33,1,3,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 31)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 33),"[[32, 29, 33, 31, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27]]",9
35,1,4,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 33)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 35),"[[34, 31, 35, 33, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29]]",10
37,1,5,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 35)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 37),"[[36, 33, 37, 35, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31]]",11
39,1,6,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 37)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 39),"[[38, 35, 39, 37, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33]]",12
41,1,7,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 39)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41),"[[40, 37, 41, 39, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",13
43,1,8,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 41)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 43),"[[42, 39, 43, 41, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37]]",14
29,2,0,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 24)(2 27)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(26 29),"[[28, 25, 22, 19, 23, 26, 29, 27, 2, 0], [24, 21, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",9
31,2,1,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 27)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 29)(28 31),"[[30, 27, 1, 4, 6, 3, 21, 24, 29, 31, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",8
33,2,2,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 29)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 31)(30 33),"[[32, 29, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [31, 33, 30, 27]]",9
35,2,3,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 31)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 33)(32 35),"[[34, 31, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [33, 35, 32, 29]]",10
37,2,4,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 33)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 35)(34 37),"[[36, 33, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [35, 37, 34, 31]]",11
39,2,5,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 35)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 37)(36 39),"[[38, 35, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [37, 39, 36, 33]]",12
41,2,6,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 37)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 39)(38 41),"[[40, 37, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [39, 41, 38, 35]]",13
43,2,7,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 39)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43),"[[42, 39, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35], [41, 43, 40, 37]]",14
45,2,8,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 41)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 43)(42 45),"[[44, 41, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37], [43, 45, 42, 39]]",15
31,3,0,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 24)(2 27)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(26 29)(28 31),"[[30, 27, 2, 0], [24, 21, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [23, 26, 29, 31, 28, 25, 22, 19]]",10
33,3,1,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 27)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 29)(28 31)(30 33),"[[32, 29, 24, 21, 3, 6, 4, 1, 27, 30, 33, 31, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",8
35,3,2,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 29)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 31)(30 33)(32 35),"[[34, 31, 27, 30, 33, 35, 32, 29, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",8
37,3,3,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 31)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 33)(32 35)(34 37),"[[36, 33, 29, 32, 35, 37, 34, 31, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27]]",9
39,3,4,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 33)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 35)(34 37)(36 39),"[[38, 35, 31, 34, 37, 39, 36, 33, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29]]",10
41,3,5,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 35)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41),"[[40, 37, 33, 36, 39, 41, 38, 35, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31]]",11
43,3,6,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 37)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43),"[[42, 39, 35, 38, 41, 43, 40, 37, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33]]",12
45,3,7,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 39)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45),"[[44, 41, 37, 40, 43, 45, 42, 39, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35]]",13
47,3,8,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 41)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 43)(42 45)(44 47),"[[46, 43, 39, 42, 45, 47, 44, 41, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33], [38, 35], [40, 37]]",14
33,4,0,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 24)(2 27)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 19, 22, 25, 28, 31, 33, 30, 27, 2, 0], [24, 21, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",9
35,4,1,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 27)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 23, 26, 2, 0], [27, 30, 33, 35, 32, 29, 24, 21, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",9
37,4,2,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 29)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 31, 34, 37, 35, 32, 29, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",8
39,4,3,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 31)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 33, 36, 39, 37, 34, 31, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27]]",9
41,4,4,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 33)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 35, 38, 41, 39, 36, 33, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29]]",10
43,4,5,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 35)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 37, 40, 43, 41, 38, 35, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31]]",11
45,4,6,3,8,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 37)(2 26)(3 21)(4 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 39, 42, 45, 43, 40, 37, 1, 4, 6, 3, 21, 24, 28, 25, 22, 19, 23, 26, 2, 0], [8, 5], [10, 7], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [30, 27], [32, 29], [34, 31], [36, 33]]",12
